,arrays,label
18548,"[6.90820972e-08 6.82737941e-06 5.49659908e-04 1.44053723e-02
 1.14330879e-01 3.03349487e-01 3.96609765e-01 4.13313976e-01]",0
18549,"[1.44158313e-07 1.41583482e-05 1.09806825e-03 2.64512767e-02
 1.70379236e-01 3.65138695e-01 4.40414449e-01 4.52135070e-01]",0
18550,"[1.95234494e-09 1.93336343e-07 1.73336992e-05 7.75019421e-04
 1.14987591e-02 7.36585750e-02 1.62992880e-01 1.90336407e-01]",0
18551,"[2.99843820e-08 2.52376814e-06 9.08914589e-05 1.27046186e-03
 1.23501709e-02 7.40627323e-02 1.63039786e-01 1.90340467e-01]",0
18552,"[4.34611654e-08 3.92093215e-06 1.80728475e-04 2.88563175e-03
 2.63376910e-02 1.12115481e-01 1.79266293e-01 1.92536550e-01]",0
18553,"[1.65933266e-07 1.49671830e-05 6.87272489e-04 1.04467079e-02
 6.94797909e-02 1.60447069e-01 1.89952058e-01 1.93747986e-01]",0
18554,"[1.83246770e-08 1.65328378e-06 7.62865107e-05 1.23580058e-03
 1.28271349e-02 9.53392367e-02 3.10149888e-01 4.72188726e-01]",0
18555,"[1.83246438e-08 1.65324676e-06 7.62545481e-05 1.22860343e-03
 1.21150890e-02 6.78842711e-02 1.35282308e-01 1.52553139e-01]",0
18556,"[1.83154556e-08 1.60177155e-06 5.75758136e-05 7.73014707e-04
 7.66207878e-03 5.32291341e-02 1.42027162e-01 1.76063368e-01]",0
18557,"[3.82676830e-08 3.45248429e-06 1.59177291e-04 2.54847891e-03
 2.37840557e-02 1.09165138e-01 1.86310831e-01 2.03327988e-01]",0
18558,"[1.84004169e-08 1.70439507e-06 8.31981781e-05 1.37600253e-03
 1.36946614e-02 7.90398756e-02 1.66594105e-01 1.92208524e-01]",0
18559,"[1.83246532e-08 1.65325722e-06 7.62635722e-05 1.23062754e-03
 1.23081972e-02 7.40446447e-02 1.63037705e-01 1.90340217e-01]",0
18560,"[7.11481805e-08 6.71660717e-06 3.32197866e-04 4.62386752e-03
 2.61531678e-02 4.75353992e-02 5.18784945e-02 5.23586478e-02]",0
18561,"[1.09376235e-06 3.99225269e-05 5.18953464e-04 4.88737753e-03
 2.62631688e-02 4.75476898e-02 5.18796595e-02 5.23587247e-02]",0
18562,"[4.70812230e-08 4.54591872e-06 2.76227781e-04 4.49497996e-03
 2.60938914e-02 4.75287050e-02 5.18778600e-02 5.23585496e-02]",0
18563,"[4.57533499e-08 4.31984837e-06 2.14246753e-04 3.07815692e-03
 2.05626424e-02 4.52243199e-02 5.15871237e-02 5.23286912e-02]",0
18564,"[5.54748097e-07 5.22337780e-05 2.45534968e-03 2.20643868e-02
 4.62121279e-02 5.17188405e-02 5.23433118e-02 5.24056074e-02]",0
18565,"[7.11496780e-08 6.71843025e-06 3.33963251e-04 4.93265737e-03
 3.96528278e-02 1.25976391e-01 1.66942407e-01 1.72957753e-01]",0
18566,"[7.11484614e-08 6.71694917e-06 3.32527696e-04 4.67884333e-03
 2.79528810e-02 5.39010727e-02 5.96042265e-02 6.02454791e-02]",0
18567,"[7.11473777e-08 6.71043552e-06 3.27506917e-04 4.51591980e-03
 2.57511984e-02 4.72589988e-02 5.16802451e-02 5.21701421e-02]",0
18568,"[3.20517461e-08 3.02599332e-06 1.50162108e-04 2.18379114e-03
 1.57418035e-02 3.87100488e-02 4.55332513e-02 4.63566023e-02]",0
18569,"[7.15818109e-08 7.07997029e-06 4.08989991e-04 6.08033332e-03
 3.06899588e-02 5.00532484e-02 5.35057043e-02 5.38782923e-02]",0
18570,"[1.06797150e-07 1.06482827e-05 7.37853198e-04 1.32742920e-02
 8.07816245e-02 1.60784319e-01 1.81192407e-01 1.83608796e-01]",0
18571,"[2.67476099e-06 1.12715448e-04 1.55442419e-03 1.47769455e-02
 8.15343447e-02 1.60892797e-01 1.81203363e-01 1.83609909e-01]",0
18572,"[2.82001359e-06 1.50913796e-04 2.34846622e-03 2.17559882e-02
 1.00390030e-01 1.68221372e-01 1.82149750e-01 1.83707305e-01]",0
18573,"[2.32548214e-07 1.24593926e-05 1.96616220e-04 2.06807114e-03
 1.85148676e-02 9.21897871e-02 1.65319475e-01 1.81779875e-01]",0
18574,"[1.81331993e-06 9.69420636e-05 1.49023661e-03 1.24895868e-02
 4.12342204e-02 5.41520637e-02 5.59397601e-02 5.61237881e-02]",0
18575,"[1.81349193e-06 9.70843004e-05 1.51722424e-03 1.45723086e-02
 7.68215893e-02 1.43079971e-01 1.58417475e-01 1.60179953e-01]",0
18576,"[1.81566946e-06 9.87395393e-05 1.56366413e-03 1.51715640e-02
 8.30388944e-02 1.62234545e-01 1.82257927e-01 1.84622800e-01]",0
18577,"[4.02554466e-06 2.15371026e-04 3.33573658e-03 2.97272249e-02
 1.21958582e-01 1.89337705e-01 2.02021021e-01 2.03415814e-01]",0
18578,"[1.71003092e-06 7.81852679e-05 1.12453533e-03 1.09876920e-02
 6.73206527e-02 1.48779049e-01 1.72670471e-01 1.75610129e-01]",0
18579,"[1.81350380e-06 9.70941345e-05 1.51912324e-03 1.47415140e-02
 8.15187163e-02 1.60890576e-01 1.81203138e-01 1.83611410e-01]",0
18580,"[2.34897614e-08 2.14139534e-06 7.09734874e-05 9.16207474e-04
 9.08970236e-03 6.65367869e-02 2.04145155e-01 2.79714003e-01]",0
18581,"[1.91733484e-08 1.80425376e-06 6.72962274e-05 9.09094213e-04
 9.08235199e-03 6.65323058e-02 2.04144282e-01 2.79713918e-01]",0
18582,"[1.55362366e-07 6.39939815e-06 9.05726221e-05 9.44872980e-04
 9.11793965e-03 6.65539125e-02 2.04148489e-01 2.79714415e-01]",0
18583,"[5.04130817e-09 4.59587669e-07 1.52367180e-05 1.97334525e-04
 2.02055417e-03 1.86462233e-02 1.08502323e-01 2.40682346e-01]",0
18584,"[4.23092123e-08 3.85696890e-06 1.27796579e-04 1.64430540e-03
 1.58227736e-02 9.79690536e-02 2.33361303e-01 2.85948855e-01]",0
18585,"[2.34897487e-08 2.14138031e-06 7.09650591e-05 9.14927032e-04
 8.96790279e-03 6.08692688e-02 1.59625331e-01 1.98590672e-01]",0
18586,"[2.34897626e-08 2.14139676e-06 7.09742786e-05 9.16327850e-04
 9.10130310e-03 6.71184141e-02 2.09399194e-01 2.90581776e-01]",0
18587,"[2.34844796e-08 2.11846304e-06 6.75559375e-05 8.58441357e-04
 8.51753958e-03 6.33165317e-02 1.99549488e-01 2.76558148e-01]",0
18588,"[8.74839713e-08 7.97506639e-06 2.64093455e-04 3.37439564e-03
 3.05858616e-02 1.49734016e-01 2.86591983e-01 3.29120668e-01]",0
18589,"[2.26681759e-08 1.72577934e-06 4.55179787e-05 5.49891106e-04
 5.49383045e-03 4.47865365e-02 1.71345221e-01 2.61492235e-01]",0
18590,"[1.87093699e-07 5.82912959e-06 7.42689130e-05 7.62827495e-04
 7.37294954e-03 5.47831337e-02 1.68995796e-01 2.25358742e-01]",0
18591,"[2.67982799e-08 2.12795158e-06 6.04444207e-05 7.43729860e-04
 7.35418529e-03 5.47716268e-02 1.68993828e-01 2.25358628e-01]",0
18592,"[7.41771062e-07 2.58311631e-05 3.43011940e-04 3.49762097e-03
 3.00194284e-02 1.31309133e-01 2.15494546e-01 2.32883859e-01]",0
18593,"[8.83852778e-08 3.07830396e-06 4.09405064e-05 4.23981732e-04
 4.16807291e-03 3.47384719e-02 1.40528869e-01 2.18337745e-01]",0
18594,"[1.59197643e-07 5.54453737e-06 7.37350311e-05 7.63017901e-04
 7.44602851e-03 5.88883297e-02 2.12874654e-01 3.19502557e-01]",0
18595,"[1.59197575e-07 5.54448616e-06 7.37265304e-05 7.62116034e-04
 7.36179546e-03 5.42302542e-02 1.63936814e-01 2.15964296e-01]",0
18596,"[1.59918146e-07 5.74488532e-06 7.78424023e-05 8.07243491e-04
 7.79375418e-03 5.71267048e-02 1.71869540e-01 2.26775832e-01]",0
18597,"[4.27451405e-08 1.48874869e-06 1.98017674e-05 2.05263498e-04
 2.03675744e-03 1.82963663e-02 9.47495931e-02 1.76916583e-01]",0
18598,"[1.85023503e-07 8.25891781e-06 1.21002216e-04 1.26643425e-03
 1.19547911e-02 7.66724584e-02 1.89599337e-01 2.33264096e-01]",0
18599,"[1.59197584e-07 5.54449266e-06 7.37276093e-05 7.62230396e-04
 7.37238302e-03 5.47827876e-02 1.68995739e-01 2.25358737e-01]",0
18600,"[2.00061163e-06 5.87651493e-05 7.24958337e-04 7.30365702e-03
 6.24200800e-02 2.79518494e-01 5.20331394e-01 6.30095024e-01]",0
18601,"[5.85406422e-07 3.65662934e-05 6.71388720e-04 7.24221009e-03
 6.23712667e-02 2.79502578e-01 5.20329232e-01 6.30094788e-01]",0
18602,"[9.87057178e-07 4.66258135e-05 7.00445107e-04 7.27689460e-03
 6.23989563e-02 2.79511610e-01 5.20330457e-01 6.30094921e-01]",0
18603,"[1.01869400e-06 2.99251762e-05 3.69506246e-04 3.75575925e-03
 3.45176298e-02 1.99414794e-01 4.62941222e-01 6.09221644e-01]",0
18604,"[1.71075507e-06 5.02522479e-05 6.20103680e-04 6.26356155e-03
 5.46385404e-02 2.60454282e-01 5.08190592e-01 6.25901330e-01]",0
18605,"[2.00061860e-06 5.87688174e-05 7.25481093e-04 7.35618862e-03
 6.61490701e-02 3.39820938e-01 6.34255693e-01 7.10985500e-01]",0
18606,"[2.00061193e-06 5.87653070e-05 7.24980797e-04 7.30590031e-03
 6.25725039e-02 2.81904749e-01 5.27033202e-01 6.40399005e-01]",0
18607,"[1.98664723e-06 5.69617724e-05 6.96428793e-04 7.01249501e-03
 6.02833311e-02 2.74639657e-01 5.17267873e-01 6.28727507e-01]",0
18608,"[2.43980826e-06 7.16635030e-05 8.83743028e-04 8.87044507e-03
 7.37204189e-02 3.06141778e-01 5.42405441e-01 6.46227408e-01]",0
18609,"[1.95308016e-06 5.58131015e-05 6.82980370e-04 6.88151518e-03
 5.93707430e-02 2.73416169e-01 5.19172310e-01 6.32922288e-01]",0
18610,"[5.15940441e-07 2.31543225e-05 3.38307519e-04 3.54161879e-03
 3.37828450e-02 2.27491950e-01 5.81376074e-01 7.18364780e-01]",0
18611,"[3.07919085e-07 1.83968912e-05 3.25430302e-04 3.52618140e-03
 3.37682620e-02 2.27483712e-01 5.81374697e-01 7.18364505e-01]",0
18612,"[2.71154400e-07 2.18650904e-05 5.74943721e-04 6.79696174e-03
 6.28326152e-02 3.35610859e-01 6.45807231e-01 7.28933372e-01]",0
18613,"[1.61462473e-07 1.30201789e-05 3.42507041e-04 4.06651406e-03
 3.90649774e-02 2.51133688e-01 5.98588453e-01 7.21429301e-01]",0
18614,"[1.38068849e-07 1.11336233e-05 2.92824273e-04 3.46942313e-03
 3.27263358e-02 1.95885447e-01 4.71797741e-01 6.31052408e-01]",0
18615,"[1.38068983e-07 1.11338073e-05 2.92909326e-04 3.48074813e-03
 3.37147339e-02 2.27131109e-01 5.80569036e-01 7.18153944e-01]",0
18616,"[1.38092878e-07 1.12216027e-05 3.02242306e-04 3.62036093e-03
 3.50301533e-02 2.33032055e-01 5.84581854e-01 7.18818437e-01]",0
18617,"[1.13214654e-07 9.12960852e-06 2.40204648e-04 2.85722793e-03
 2.79294723e-02 1.98710498e-01 5.52824038e-01 7.03196219e-01]",0
18618,"[1.38639610e-07 1.14207953e-05 3.08444739e-04 3.69101237e-03
 3.56457844e-02 2.34821253e-01 5.81423470e-01 7.12641448e-01]",0
18619,"[1.38068985e-07 1.11338091e-05 2.92910139e-04 3.48085672e-03
 3.37244550e-02 2.27458905e-01 5.81370536e-01 7.18364109e-01]",0
18620,"[3.97276059e-08 3.18025892e-06 1.09700712e-04 1.52521743e-03
 1.44389212e-02 7.55289625e-02 1.39419907e-01 1.53916326e-01]",0
18621,"[8.83911858e-08 5.69921425e-06 1.32752091e-04 1.57254425e-03
 1.44833745e-02 7.55433322e-02 1.39420933e-01 1.53916243e-01]",0
18622,"[3.02654786e-08 2.54361735e-06 1.00313468e-04 1.50038787e-03
 1.44139135e-02 7.55208109e-02 1.39419323e-01 1.53916288e-01]",0
18623,"[2.00226702e-07 1.60261350e-05 5.50864172e-04 7.33645910e-03
 5.11425779e-02 1.26829662e-01 1.52150822e-01 1.55392925e-01]",0
18624,"[3.74951739e-08 3.00155522e-06 1.03541549e-04 1.44047417e-03
 1.37114750e-02 7.34040139e-02 1.38575233e-01 1.53808048e-01]",0
18625,"[3.97276235e-08 3.18028750e-06 1.09724634e-04 1.52962768e-03
 1.48349718e-02 8.71209221e-02 1.86723006e-01 2.16116238e-01]",0
18626,"[3.97276099e-08 3.18026540e-06 1.09706141e-04 1.52621637e-03
 1.45269959e-02 7.78997704e-02 1.48007229e-01 1.64697631e-01]",0
18627,"[3.97225247e-08 3.15727103e-06 1.03168940e-04 1.37476699e-03
 1.30369278e-02 7.12629573e-02 1.37099782e-01 1.52790044e-01]",0
18628,"[3.06863019e-09 2.45654499e-07 8.48007523e-06 1.19074646e-04
 1.23737261e-03 1.11446538e-02 5.64376823e-02 9.99978608e-02]",0
18629,"[3.95822363e-08 3.08930391e-06 9.91601478e-05 1.31872464e-03
 1.25607734e-02 6.99431943e-02 1.36757898e-01 1.52927809e-01]",0
18630,"[1.10883773e-08 9.08804647e-07 3.19715361e-05 4.37667244e-04
 4.42421973e-03 3.39723948e-02 1.10312749e-01 1.49308355e-01]",0
18631,"[3.21939455e-08 1.94871196e-06 3.98987307e-05 4.51992191e-04
 4.43980150e-03 3.39857359e-02 1.10318049e-01 1.49309139e-01]",0
18632,"[4.91753672e-09 3.27854592e-07 7.61148151e-06 8.94839861e-05
 9.06529184e-04 8.52435778e-03 5.42319101e-02 1.28255921e-01]",0
18633,"[2.62600502e-08 1.75070807e-06 4.06320153e-05 4.76301549e-04
 4.69155236e-03 3.54727251e-02 1.12055104e-01 1.49665249e-01]",0
18634,"[2.47843703e-08 1.65230807e-06 3.83443840e-05 4.49056077e-04
 4.38329190e-03 3.11525287e-02 8.52716824e-02 1.05696548e-01]",0
18635,"[2.47844046e-08 1.65232965e-06 3.83487694e-05 4.49537626e-04
 4.42797920e-03 3.34638952e-02 1.05090053e-01 1.39478165e-01]",0
18636,"[2.47935296e-08 1.67688870e-06 4.11926706e-05 4.96945077e-04
 4.91828784e-03 3.72080235e-02 1.17198746e-01 1.56126060e-01]",0
18637,"[3.20867562e-07 2.13892977e-05 4.95271041e-04 5.66185400e-03
 4.53932011e-02 1.57558984e-01 2.21621643e-01 2.32132077e-01]",0
18638,"[2.49399189e-08 1.72486723e-06 4.29136929e-05 5.18252310e-04
 5.12043042e-03 3.83054332e-02 1.17743577e-01 1.55001947e-01]",0
18639,"[2.47844117e-08 1.65233411e-06 3.83496771e-05 4.49637408e-04
 4.43734006e-03 3.39836385e-02 1.10317219e-01 1.49309027e-01]",0
18640,"[1.73885417e-07 9.95422478e-06 1.73945020e-04 1.86433487e-03
 1.62394244e-02 7.14958852e-02 1.13255120e-01 1.20826403e-01]",0
18641,"[1.34483983e-07 8.66786488e-06 1.69354945e-04 1.85848510e-03
 1.62346381e-02 7.14944295e-02 1.13254969e-01 1.20826403e-01]",0
18642,"[1.02514715e-07 7.34390606e-06 1.63526906e-04 1.85055290e-03
 1.62280822e-02 7.14924336e-02 1.13254751e-01 1.20826382e-01]",0
18643,"[3.09657207e-07 1.77249296e-05 3.09347989e-04 3.27453552e-03
 2.59145306e-02 8.67191195e-02 1.16800823e-01 1.21226440e-01]",0
18644,"[2.54217136e-07 1.45520731e-05 2.54102386e-04 2.70338472e-03
 2.22120139e-02 8.18018347e-02 1.15784463e-01 1.21114449e-01]",0
18645,"[1.73884970e-07 9.95380704e-06 1.73846169e-04 1.85341738e-03
 1.54613636e-02 5.87144318e-02 8.36544135e-02 8.75254989e-02]",0
18646,"[1.73885929e-07 9.95470370e-06 1.74058476e-04 1.87700899e-03
 1.72313192e-02 9.45149684e-02 1.88451905e-01 2.13625209e-01]",0
18647,"[1.75942565e-07 1.32524131e-05 4.01166339e-04 5.12138911e-03
 3.74386297e-02 1.03853803e-01 1.30903105e-01 1.34662567e-01]",0
18648,"[1.00380356e-07 5.74657183e-06 1.00477828e-04 1.08347037e-03
 9.93616577e-03 5.33735546e-02 9.95942404e-02 1.09866635e-01]",0
18649,"[1.60106716e-07 6.70615839e-06 8.89762209e-05 8.99990761e-04
 8.31177576e-03 4.78351744e-02 9.60434748e-02 1.07795060e-01]",0
18650,"[1.47161143e-07 9.37240018e-06 2.13790308e-04 2.44959501e-03
 2.13050828e-02 9.14327112e-02 1.43004357e-01 1.52296622e-01]",0
18651,"[1.90751726e-07 1.10114446e-05 2.22240405e-04 2.46090562e-03
 2.13152152e-02 9.14374563e-02 1.43005150e-01 1.52296668e-01]",0
18652,"[6.41255458e-08 4.43495831e-06 1.14714735e-04 1.37924857e-03
 1.28560498e-02 7.05682794e-02 1.35960520e-01 1.51432101e-01]",0
18653,"[7.81102042e-08 5.40204749e-06 1.39699322e-04 1.67604988e-03
 1.53356301e-02 7.77541760e-02 1.38735592e-01 1.51783606e-01]",0
18654,"[1.14195892e-07 7.89761079e-06 2.04206396e-04 2.44663043e-03
 2.21390152e-02 1.08593668e-01 1.92472937e-01 2.11127014e-01]",0
18655,"[1.14194430e-07 7.89645028e-06 2.03846819e-04 2.40373679e-03
 1.91694895e-02 6.22532754e-02 8.16545953e-02 8.43547687e-02]",0
18656,"[1.13910852e-07 7.12334820e-06 1.28929307e-04 1.34424585e-03
 1.20792001e-02 6.15584631e-02 1.11490489e-01 1.22532282e-01]",0
18657,"[1.97816953e-07 1.36796890e-05 3.53228606e-04 4.17085680e-03
 3.36529933e-02 1.15221057e-01 1.57563500e-01 1.63969048e-01]",0
18658,"[1.18726647e-07 1.04024113e-05 4.59872237e-04 7.24976186e-03
 5.20857107e-02 1.33382570e-01 1.64025561e-01 1.68201524e-01]",0
18659,"[1.14195515e-07 7.89731211e-06 2.04113743e-04 2.43544714e-03
 2.12922692e-02 9.14267202e-02 1.43003355e-01 1.52296485e-01]",0
18660,"[2.77844902e-06 1.70535301e-04 4.24746973e-03 5.01814139e-02
 2.81166817e-01 6.24160078e-01 8.07776671e-01 8.55799044e-01]",0
18661,"[2.49648135e-06 1.58830415e-04 4.13607898e-03 4.99391334e-02
 2.81071359e-01 6.24149915e-01 8.07775830e-01 8.55798967e-01]",0
18662,"[2.22353288e-06 1.46749610e-04 4.01218826e-03 4.96525728e-02
 2.80956089e-01 6.24137613e-01 8.07774814e-01 8.55798874e-01]",0
18663,"[1.23884964e-06 7.60578660e-05 1.90406359e-03 2.37817155e-02
 1.72014783e-01 5.14477666e-01 7.64306289e-01 8.47426467e-01]",0
18664,"[4.30417342e-07 2.64286518e-05 6.63416719e-04 8.55186650e-03
 7.62648279e-02 3.49494194e-01 6.74002786e-01 8.23943535e-01]",0
18665,"[2.77841956e-06 1.70492767e-04 4.22604695e-03 4.75754364e-02
 2.25574141e-01 4.22653856e-01 4.90356044e-01 5.00200512e-01]",0
18666,"[2.77845392e-06 1.70542380e-04 4.25105513e-03 5.06409401e-02
 2.91941419e-01 6.53559406e-01 8.24944432e-01 8.58887758e-01]",0
18667,"[2.75348041e-06 1.34453326e-04 1.99080128e-03 2.00137061e-02
 1.51068666e-01 5.04336021e-01 7.71109707e-01 8.50323833e-01]",0
18668,"[2.29766454e-06 1.41035879e-04 3.51820004e-03 4.22617369e-02
 2.52940771e-01 5.97631117e-01 7.92494235e-01 8.45237284e-01]",0
18669,"[2.92129298e-06 2.30010464e-04 8.52665418e-03 9.95257961e-02
 3.51892652e-01 6.00252429e-01 7.32902974e-01 7.71091104e-01]",0
18670,"[1.31423626e-07 8.74834952e-06 1.77449509e-04 1.98230012e-03
 1.90830471e-02 1.31439698e-01 3.79446947e-01 5.41913257e-01]",0
18671,"[1.48052093e-07 9.37705642e-06 1.79928016e-04 1.98561093e-03
 1.90862122e-02 1.31441489e-01 3.79447294e-01 5.41913292e-01]",0
18672,"[2.63621020e-07 1.83191895e-05 3.92076132e-04 4.40620675e-03
 4.01071897e-02 2.12895923e-01 4.53680616e-01 5.66438178e-01]",0
18673,"[7.58767111e-07 5.27199607e-05 1.12592920e-03 1.23826629e-02
 9.60618202e-02 3.32676874e-01 5.22472372e-01 5.82722938e-01]",0
18674,"[1.17541904e-07 8.16846876e-06 1.74963420e-04 1.98245374e-03
 1.94120289e-02 1.46281341e-01 4.79626917e-01 7.03400950e-01]",0
18675,"[1.17541814e-07 8.16834215e-06 1.74918091e-04 1.97683736e-03
 1.88996981e-02 1.24219588e-01 3.30399882e-01 4.38407979e-01]",0
18676,"[1.18108940e-07 9.87993291e-06 4.32891406e-04 7.46437600e-03
 6.54502924e-02 2.55339397e-01 4.67690273e-01 5.82276228e-01]",0
18677,"[1.42137551e-07 9.87757314e-06 2.11517078e-04 2.39014214e-03
 2.28244773e-02 1.49410999e-01 4.02317931e-01 5.57493957e-01]",0
18678,"[1.13392900e-07 6.57327049e-06 1.11858283e-04 1.18391232e-03
 1.15654552e-02 9.11670021e-02 3.34608949e-01 5.39393856e-01]",0
18679,"[1.17541846e-07 8.16838740e-06 1.74934287e-04 1.97884073e-03
 1.90797245e-02 1.31437817e-01 3.79446586e-01 5.41913197e-01]",0
18680,"[9.64689035e-08 4.86341351e-06 7.51326224e-05 7.94041349e-04
 7.82657743e-03 6.55890829e-02 2.78562297e-01 4.92391727e-01]",0
18681,"[8.30320354e-08 4.54188326e-06 7.43371202e-05 7.93112471e-04
 7.82565696e-03 6.55883518e-02 2.78562034e-01 4.92391543e-01]",0
18682,"[7.06628906e-08 4.19018600e-06 7.33671674e-05 7.91952372e-04
 7.82450358e-03 6.55874360e-02 2.78561703e-01 4.92392336e-01]",0
18683,"[7.09415072e-08 3.57648424e-06 5.52544832e-05 5.84280135e-04
 5.78992128e-03 5.05887464e-02 2.43336283e-01 4.72253603e-01]",0
18684,"[4.50621701e-07 2.27162969e-05 3.50666415e-04 3.67804126e-03
 3.38238672e-02 1.92858140e-01 4.37235273e-01 5.54820522e-01]",0
18685,"[9.64688702e-08 4.86338380e-06 7.51268012e-05 7.93408478e-04
 7.76619371e-03 6.18015896e-02 2.26335584e-01 3.43168606e-01]",0
18686,"[9.64688904e-08 4.86340183e-06 7.51303326e-05 7.93792297e-04
 7.80271563e-03 6.40492786e-02 2.56076917e-01 4.23909871e-01]",0
18687,"[9.72972740e-08 5.82492866e-06 1.13086976e-04 1.26226187e-03
 1.23744237e-02 9.52171205e-02 3.33029248e-01 5.26824222e-01]",0
18688,"[1.53638588e-07 7.74551884e-06 1.19643724e-04 1.26304997e-03
 1.23170655e-02 9.56795935e-02 3.40147958e-01 5.39207305e-01]",0
18689,"[9.55724793e-08 4.64794927e-06 6.96640209e-05 7.31392122e-04
 7.21571612e-03 6.12651788e-02 2.69999539e-01 4.89911192e-01]",0
18690,"[3.85711899e-07 2.52172719e-05 5.40797432e-04 6.05091487e-03
 5.00829569e-02 1.94090640e-01 3.01310374e-01 3.23361328e-01]",0
18691,"[4.53472446e-07 2.78219282e-05 5.52632022e-04 6.06722075e-03
 5.00951263e-02 1.94093513e-01 3.01310649e-01 3.23361346e-01]",0
18692,"[4.49661619e-07 3.10398853e-05 7.17841828e-04 8.12815109e-03
 6.35849470e-02 2.14858113e-01 3.07298113e-01 3.24090990e-01]",0
18693,"[7.07905281e-08 4.88735664e-06 1.13320747e-04 1.31848853e-03
 1.27730154e-02 8.79812385e-02 2.42484308e-01 3.13762043e-01]",0
18694,"[3.30674188e-07 2.28280567e-05 5.28674854e-04 6.07489086e-03
 5.29423956e-02 2.39457249e-01 4.39060564e-01 5.05703535e-01]",0
18695,"[3.30673946e-07 2.28276799e-05 5.28513136e-04 6.05435485e-03
 5.15036366e-02 2.15438415e-01 3.61110615e-01 3.97639046e-01]",0
18696,"[3.29540259e-07 2.03386906e-05 3.67747318e-04 3.92678379e-03
 3.44459034e-02 1.60552397e-01 2.81791090e-01 3.10747920e-01]",0
18697,"[2.07628449e-07 1.43336966e-05 3.32020873e-04 3.82336057e-03
 3.38660627e-02 1.58320249e-01 2.80302735e-01 3.10338298e-01]",0
18698,"[3.32644328e-07 2.37163587e-05 5.76099588e-04 6.66910145e-03
 5.43126291e-02 2.00590619e-01 3.03698482e-01 3.24401995e-01]",0
18699,"[3.30673692e-07 2.28272832e-05 5.28343370e-04 6.03293109e-03
 5.00694228e-02 1.94087430e-01 3.01310129e-01 3.23361305e-01]",0
18700,"[1.42227649e-08 1.41229046e-06 9.61019412e-05 1.98160200e-03
 1.91534940e-02 8.15155020e-02 1.26437155e-01 1.34510682e-01]",0
18701,"[6.20701370e-09 6.21154060e-07 5.40876453e-05 1.70562273e-03
 1.87972199e-02 8.13962692e-02 1.26422547e-01 1.34509207e-01]",0
18702,"[5.75206200e-08 5.08928223e-06 1.70013496e-04 2.20225735e-03
 1.93706112e-02 8.15853009e-02 1.26445678e-01 1.34511539e-01]",0
18703,"[1.28365525e-08 1.27465692e-06 8.67480300e-05 1.79175409e-03
 1.75676687e-02 7.83368734e-02 1.25547200e-01 1.34406279e-01]",0
18704,"[8.13933998e-09 8.08259380e-07 5.50318714e-05 1.14323567e-03
 1.17940467e-02 6.38369981e-02 1.20571748e-01 1.33791781e-01]",0
18705,"[1.42228883e-08 1.41241333e-06 9.61966829e-05 2.00584149e-03
 2.14293958e-02 1.39616233e-01 3.65520353e-01 5.05110042e-01]",0
18706,"[1.42226780e-08 1.41220388e-06 9.60352874e-05 1.96486920e-03
 1.78137013e-02 6.21245012e-02 8.43730542e-02 8.76339964e-02]",0
18707,"[1.42194396e-08 1.38593386e-06 7.08404618e-05 1.08567835e-03
 1.03926037e-02 5.43661275e-02 9.92571133e-02 1.09098063e-01]",0
18708,"[6.63115885e-08 6.58433923e-06 4.46849244e-04 8.77075506e-03
 6.07848656e-02 1.37871941e-01 1.61552572e-01 1.64529600e-01]",0
18709,"[1.42029189e-08 1.39607201e-06 9.21388257e-05 1.86851916e-03
 1.81433186e-02 7.91143741e-02 1.24647286e-01 1.32981121e-01]",0
18710,"[1.37297765e-07 1.03363878e-05 2.30852529e-04 2.61696797e-03
 2.45461521e-02 1.46540170e-01 3.44501771e-01 4.33434012e-01]",0
18711,"[1.49372752e-08 1.48138064e-06 1.08492604e-04 2.31382714e-03
 2.42226388e-02 1.46382761e-01 3.44475426e-01 4.33431267e-01]",0
18712,"[6.67982978e-08 6.10381634e-06 2.18234413e-04 2.83677234e-03
 2.68992065e-02 1.55352158e-01 3.51277256e-01 4.34975882e-01]",0
18713,"[1.05347834e-07 9.62609669e-06 3.44003873e-04 4.44800894e-03
 4.03302633e-02 1.96491922e-01 3.77922972e-01 4.40404098e-01]",0
18714,"[6.02873484e-08 5.50838242e-06 1.96635759e-04 2.51110335e-03
 2.05836268e-02 7.02203353e-02 9.47760739e-02 9.83561696e-02]",0
18715,"[6.02878303e-08 5.50898195e-06 1.97012908e-04 2.56767979e-03
 2.49287844e-02 1.60993731e-01 4.22701433e-01 5.83778809e-01]",0
18716,"[6.03309438e-08 5.77690551e-06 2.94211523e-04 4.76811322e-03
 4.42402213e-02 2.06004991e-01 3.91986538e-01 4.62360946e-01]",0
18717,"[1.29307541e-08 1.18159595e-06 4.22716148e-05 5.53302197e-04
 5.59373522e-03 4.61201574e-02 1.85755349e-01 3.08572260e-01]",0
18718,"[6.04339044e-08 5.60524173e-06 2.05598558e-04 2.69706408e-03
 2.56984522e-02 1.50824765e-01 3.47634056e-01 4.34452769e-01]",0
18719,"[6.02877896e-08 5.50893134e-06 1.96981026e-04 2.56280752e-03
 2.44947586e-02 1.46515539e-01 3.44497653e-01 4.33433603e-01]",0
